anio,mes,fecha,tramo,A,M,B2,B3,B4,C2,C3,C4,C5,C6,C7,C8,C9,total,AT,BT,CT,AT1
2025,2,2025-02-01,Cordoba-Veracruz,520950.0,25349.0,19375.0,4663.0,7.0,39307.0,43961.0,7609.0,109232.0,22900.0,2172.0,672.0,80614.0,876811.0,546299.0,24045.0,306467.0,876811.0
2025,2,2025-02-01,La Tinaja-Cosoleacaque,312320.0,8049.0,23092.0,9132.0,14.0,38396.0,50726.0,11878.0,162021.0,32832.0,3918.0,1369.0,111524.0,765271.0,320369.0,32238.0,412664.0,765271.0
2025,2,2025-02-01,Lib Noreste de Queretaro,172962.0,1339.0,3548.0,1843.0,4.0,31741.0,25592.0,5063.0,192907.0,17972.0,1127.0,111.0,31423.0,485632.0,174301.0,5395.0,305936.0,485632.0
2025,2,2025-02-01,Libramiento Oriente de Saltillo,123051.0,1364.0,3146.0,4343.0,6.0,28837.0,14051.0,3244.0,222559.0,18371.0,1774.0,710.0,27711.0,449167.0,124415.0,7495.0,317257.0,449167.0
2025,2,2025-02-01,La Carbonera-Puerto Mexico,138939.0,887.0,10952.0,8803.0,1155.0,22411.0,11545.0,5492.0,223578.0,23919.0,3933.0,1766.0,28536.0,481916.0,139826.0,20910.0,321180.0,481916.0
2025,2,2025-02-01,Libramiento Poniente de Tampico,184980.0,9692.0,1403.0,159.0,7.0,14148.0,10711.0,2500.0,33086.0,13088.0,1082.0,185.0,30528.0,301569.0,194672.0,1569.0,105328.0,301569.0
2025,2,2025-02-01,Champoton-Campeche,156501.0,6009.0,4449.0,1080.0,,11032.0,8363.0,1680.0,29686.0,4245.0,532.0,61.0,17561.0,241199.0,162510.0,5529.0,73160.0,241199.0
2025,2,2025-02-01,Gomez Palacio-Corralitos,80319.0,327.0,12258.0,7630.0,2.0,8122.0,10447.0,8433.0,103816.0,21258.0,2809.0,303.0,25710.0,281434.0,80646.0,19890.0,180898.0,281434.0
2025,2,2025-02-01,Torreon-Saltillo,192854.0,911.0,13390.0,9681.0,2911.0,14841.0,7460.0,4808.0,107011.0,24122.0,3625.0,1545.0,39281.0,422440.0,193765.0,25982.0,202693.0,422440.0
2025,2,2025-02-01,Tihuatlan-Gutierrez Zamora,88481.0,1119.0,2353.0,964.0,8.0,6093.0,7711.0,1789.0,16314.0,6146.0,335.0,78.0,10438.0,141829.0,89600.0,3325.0,48904.0,141829.0
2025,2,2025-02-01,Agua Dulce-Cardenas,112403.0,1547.0,4365.0,2546.0,5.0,13754.0,14655.0,3200.0,57494.0,8768.0,1125.0,340.0,31472.0,251674.0,113950.0,6916.0,130808.0,251674.0
2025,2,2025-02-01,Las Choapas-Ocozocoautla,187338.0,5567.0,9878.0,2926.0,1.0,23800.0,30057.0,4142.0,61768.0,9827.0,1317.0,551.0,40528.0,377700.0,192905.0,12805.0,171990.0,377700.0
2025,2,2025-02-01,Mexico-Cuernavaca,719378.0,25739.0,15842.0,4927.0,5.0,39673.0,22809.0,2676.0,27054.0,5124.0,710.0,56.0,7414.0,871407.0,745117.0,20774.0,105516.0,871407.0
2025,2,2025-02-01,Puente de Ixtla-Iguala,80919.0,1199.0,4377.0,744.0,,5800.0,7436.0,1376.0,3689.0,3173.0,40.0,2.0,1336.0,110091.0,82118.0,5121.0,22852.0,110091.0
2025,2,2025-02-01,La Pera-Cuautla,621463.0,23186.0,18911.0,1392.0,1.0,13766.0,6395.0,813.0,8351.0,2016.0,215.0,87.0,3484.0,700080.0,644649.0,20304.0,35127.0,700080.0
2025,2,2025-02-01,Zacapalco-Rancho Viejo,41578.0,2976.0,1884.0,158.0,,1376.0,450.0,165.0,91.0,100.0,,,,48778.0,44554.0,2042.0,2182.0,48778.0
2025,2,2025-02-01,Mexico-Queretaro,2162077.0,22715.0,103813.0,32230.0,22.0,193453.0,161624.0,23154.0,569726.0,49098.0,7445.0,1131.0,125841.0,3452329.0,2184792.0,136065.0,1131472.0,3452329.0
2025,2,2025-02-01,Mexico-Puebla,2936416.0,76269.0,102978.0,23814.0,187.0,157181.0,115461.0,11503.0,238482.0,24062.0,3369.0,1405.0,77149.0,3768276.0,3012685.0,126979.0,628612.0,3768276.0
2025,2,2025-02-01,Queretaro-Irapuato,1356611.0,20252.0,37334.0,13227.0,14.0,129793.0,118612.0,16679.0,381157.0,44479.0,7844.0,892.0,102388.0,2229282.0,1376863.0,50575.0,801844.0,2229282.0
2025,2,2025-02-01,Puebla-Acatzingo,974425.0,11543.0,51589.0,8244.0,102.0,61017.0,62476.0,7086.0,115120.0,18349.0,2575.0,810.0,59176.0,1372512.0,985968.0,59935.0,326609.0,1372512.0
2025,2,2025-02-01,Acatzingo-Cd Mendoza,203397.0,2519.0,11736.0,4033.0,11.0,22441.0,33055.0,3978.0,75750.0,10750.0,1546.0,594.0,44480.0,414290.0,205916.0,15780.0,192594.0,414290.0
2025,2,2025-02-01,Cd Mendoza-Cordoba,,,,,,,,,,,,,,,,,,
2025,2,2025-02-01,Tehuacan-Oaxaca,622969.0,11698.0,35144.0,9930.0,54.0,44931.0,51853.0,5740.0,53027.0,11517.0,1068.0,712.0,26983.0,875626.0,634667.0,45128.0,195831.0,875626.0
2025,2,2025-02-01,Tijuana-Ensenada,1308580.0,11804.0,18757.0,1309.0,45.0,22934.0,8828.0,1165.0,53008.0,2833.0,130.0,95.0,10510.0,1439998.0,1320384.0,20111.0,99503.0,1439998.0
2025,2,2025-02-01,Rancho Viejo-Taxco,70401.0,10911.0,2474.0,159.0,,1855.0,397.0,68.0,106.0,111.0,,,,86482.0,81312.0,2633.0,2537.0,86482.0
2025,2,2025-02-01,La Rumorosa-Tecate,213548.0,1135.0,5712.0,1697.0,11.0,9687.0,4465.0,2018.0,42020.0,2090.0,551.0,121.0,10333.0,293388.0,214683.0,7420.0,71285.0,293388.0
2025,2,2025-02-01,Salina Cruz-La Ventosa,97554.0,4343.0,1259.0,543.0,1.0,7426.0,4230.0,719.0,5905.0,3413.0,169.0,162.0,6447.0,132171.0,101897.0,1803.0,28471.0,132171.0
2025,2,2025-02-01,Chamapa-Lecheria,2850425.0,162838.0,21938.0,829.0,1.0,104142.0,46901.0,4561.0,62447.0,5263.0,216.0,10.0,8674.0,3268245.0,3013263.0,22768.0,232214.0,3268245.0
2025,2,2025-02-01,Estacion Don-Nogales,702541.0,3523.0,28332.0,28219.0,7.0,37664.0,26805.0,19959.0,299021.0,32374.0,5646.0,914.0,116497.0,1301502.0,706064.0,56558.0,538880.0,1301502.0
2025,2,2025-02-01,Durango-Mazatlan,120150.0,2639.0,7878.0,3655.0,2.0,9904.0,17056.0,2476.0,61733.0,8369.0,1856.0,1536.0,38008.0,275262.0,122789.0,11535.0,140938.0,275262.0
2025,2,2025-02-01,Lagos de Moreno-San Luis Potosi,60957.0,539.0,1920.0,658.0,,6725.0,7045.0,2367.0,53621.0,6875.0,1618.0,558.0,21433.0,164316.0,61496.0,2578.0,100242.0,164316.0
2025,2,2025-02-01,Libramiento Amecameca-Nepantla,222420.0,5710.0,1890.0,94.0,1.0,11495.0,12231.0,2024.0,14190.0,3958.0,157.0,92.0,5150.0,279412.0,228130.0,1985.0,49297.0,279412.0
2025,2,2025-02-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,354131.0,706.0,2576.0,155.0,2.0,3733.0,1874.0,119.0,1613.0,992.0,45.0,2.0,1089.0,367037.0,354837.0,2733.0,9467.0,367037.0
2025,2,2025-02-01,Libramiento Poniente de Acapulco,,,,,,,,,,,,,,,,,,
2025,2,2025-02-01,Puente el Zacatal,54451.0,1524.0,4639.0,1599.0,1.0,8359.0,5983.0,1255.0,21186.0,3057.0,244.0,58.0,10181.0,112537.0,55975.0,6239.0,50323.0,112537.0
2025,2,2025-02-01,Libramiento de Villahermosa,108927.0,5030.0,790.0,324.0,2.0,14194.0,15609.0,3388.0,52275.0,11139.0,901.0,200.0,26893.0,239672.0,113957.0,1116.0,124599.0,239672.0
2025,2,2025-02-01,Libramiento Oriente de Chihuahua,92879.0,594.0,1009.0,2990.0,1.0,8909.0,6455.0,4806.0,70184.0,9817.0,1494.0,207.0,16250.0,215595.0,93473.0,4000.0,118122.0,215595.0
2025,2,2025-02-01,Barranca Larga - Ventanilla,169373.0,6399.0,3219.0,1020.0,10.0,6560.0,4920.0,641.0,1837.0,865.0,47.0,13.0,106.0,195010.0,175772.0,4249.0,14989.0,195010.0
2025,3,2025-03-01,Cuernavaca-Acapulco,1955363.0,123937.0,41392.0,13353.0,12.0,54968.0,35710.0,5616.0,31556.0,12094.0,302.0,125.0,10855.0,2285283.0,2079300.0,54757.0,151226.0,2285283.0
2025,3,2025-03-01,Cordoba-Veracruz,608262.0,29344.0,23750.0,5717.0,4.0,44542.0,50620.0,8797.0,126046.0,26229.0,2556.0,742.0,92505.0,1019114.0,637606.0,29471.0,352037.0,1019114.0
2025,3,2025-03-01,La Tinaja-Cosoleacaque,358538.0,8676.0,27655.0,10446.0,5.0,43025.0,58047.0,13781.0,184840.0,37621.0,4545.0,1545.0,126514.0,875238.0,367214.0,38106.0,469918.0,875238.0
2025,3,2025-03-01,Lib Noreste de Queretaro,200483.0,1791.0,4355.0,2382.0,8.0,36135.0,28166.0,5359.0,215701.0,20349.0,1378.0,111.0,34255.0,550473.0,202274.0,6745.0,341454.0,550473.0
2025,3,2025-03-01,Libramiento Oriente de Saltillo,143266.0,1861.0,3274.0,4617.0,6.0,31740.0,13970.0,3465.0,250951.0,20770.0,1877.0,756.0,29227.0,505780.0,145127.0,7897.0,352756.0,505780.0
2025,3,2025-03-01,La Carbonera-Puerto Mexico,163344.0,1711.0,12808.0,9862.0,1315.0,25142.0,12415.0,5628.0,252151.0,23340.0,2930.0,1350.0,29210.0,541206.0,165055.0,23985.0,352166.0,541206.0
2025,3,2025-03-01,Libramiento Poniente de Tampico,215747.0,11770.0,1492.0,202.0,3.0,15680.0,12769.0,2910.0,36826.0,14102.0,1279.0,205.0,32403.0,345388.0,227517.0,1697.0,116174.0,345388.0
2025,3,2025-03-01,Champoton-Campeche,177676.0,6796.0,5037.0,1294.0,1.0,11825.0,9321.0,1922.0,32345.0,4537.0,621.0,59.0,19857.0,271291.0,184472.0,6332.0,80487.0,271291.0
2025,3,2025-03-01,Gomez Palacio-Corralitos,95083.0,386.0,13428.0,8190.0,2.0,9410.0,11389.0,8890.0,114334.0,23026.0,3546.0,547.0,27548.0,315779.0,95469.0,21620.0,198690.0,315779.0
2025,3,2025-03-01,Torreon-Saltillo,222678.0,1359.0,14840.0,10729.0,2263.0,23045.0,7411.0,5341.0,120641.0,25240.0,2913.0,1053.0,43738.0,481251.0,224037.0,27832.0,229382.0,481251.0
2025,3,2025-03-01,Tihuatlan-Gutierrez Zamora,114330.0,2004.0,3546.0,1185.0,7.0,6759.0,8594.0,1874.0,19085.0,6917.0,458.0,99.0,12429.0,177287.0,116334.0,4738.0,56215.0,177287.0
2025,3,2025-03-01,Agua Dulce-Cardenas,132068.0,1936.0,5311.0,2756.0,3.0,15350.0,16217.0,3673.0,65097.0,9954.0,1181.0,406.0,37164.0,291116.0,134004.0,8070.0,149042.0,291116.0
2025,3,2025-03-01,Las Choapas-Ocozocoautla,218162.0,6717.0,11571.0,3658.0,1.0,26683.0,33765.0,5209.0,70021.0,12700.0,1435.0,617.0,43211.0,433750.0,224879.0,15230.0,193641.0,433750.0
2025,3,2025-03-01,Mexico-Cuernavaca,856292.0,32002.0,21351.0,6816.0,6.0,42545.0,24453.0,2966.0,29791.0,5319.0,753.0,55.0,7998.0,1030347.0,888294.0,28173.0,113880.0,1030347.0
2025,3,2025-03-01,Puente de Ixtla-Iguala,89725.0,1312.0,4715.0,933.0,,6613.0,8638.0,1451.0,4148.0,3271.0,40.0,13.0,1521.0,122380.0,91037.0,5648.0,25695.0,122380.0
2025,3,2025-03-01,La Pera-Cuautla,736669.0,31867.0,23025.0,1649.0,3.0,15842.0,7537.0,811.0,9212.0,2053.0,253.0,116.0,4084.0,833121.0,768536.0,24677.0,39908.0,833121.0
2025,3,2025-03-01,Zacapalco-Rancho Viejo,46644.0,3616.0,1921.0,167.0,,1553.0,478.0,192.0,159.0,84.0,,,,54814.0,50260.0,2088.0,2466.0,54814.0
2025,3,2025-03-01,Mexico-Queretaro,2546578.0,27238.0,122407.0,38496.0,31.0,211941.0,178515.0,26136.0,630613.0,55367.0,8513.0,1328.0,135632.0,3982795.0,2573816.0,160934.0,1248045.0,3982795.0
2025,3,2025-03-01,Mexico-Puebla,3340592.0,87409.0,113894.0,27118.0,224.0,176534.0,129022.0,12606.0,267908.0,26302.0,3837.0,1533.0,87187.0,4274166.0,3428001.0,141236.0,704929.0,4274166.0
2025,3,2025-03-01,Queretaro-Irapuato,1498707.0,23703.0,42083.0,15515.0,18.0,139298.0,131564.0,19716.0,412838.0,48339.0,9130.0,1416.0,106580.0,2448907.0,1522410.0,57616.0,868881.0,2448907.0
2025,3,2025-03-01,Puebla-Acatzingo,1096496.0,13393.0,55868.0,8969.0,125.0,66123.0,65697.0,7669.0,127539.0,20327.0,2869.0,805.0,66411.0,1532291.0,1109889.0,64962.0,357440.0,1532291.0
2025,3,2025-03-01,Acatzingo-Cd Mendoza,238436.0,2881.0,13924.0,4735.0,15.0,24856.0,37241.0,4442.0,86982.0,12325.0,1892.0,620.0,50897.0,479246.0,241317.0,18674.0,219255.0,479246.0
2025,3,2025-03-01,Cd Mendoza-Cordoba,,,,,,,,,,,,,,,,,,
2025,3,2025-03-01,Tehuacan-Oaxaca,703009.0,13686.0,41479.0,11236.0,62.0,49486.0,56933.0,6107.0,59497.0,13333.0,1285.0,878.0,29632.0,986623.0,716695.0,52777.0,217151.0,986623.0
2025,3,2025-03-01,Tijuana-Ensenada,1482914.0,13409.0,21359.0,1680.0,59.0,25168.0,9353.0,1428.0,60639.0,2936.0,152.0,115.0,11059.0,1630271.0,1496323.0,23098.0,110850.0,1630271.0
2025,3,2025-03-01,Rancho Viejo-Taxco,79637.0,11426.0,2618.0,207.0,,2246.0,427.0,77.0,136.0,117.0,,,,96891.0,91063.0,2825.0,3003.0,96891.0
2025,3,2025-03-01,La Rumorosa-Tecate,240450.0,1142.0,6052.0,1884.0,15.0,10246.0,4548.0,2139.0,46021.0,2194.0,622.0,129.0,10959.0,326401.0,241592.0,7951.0,76858.0,326401.0
2025,3,2025-03-01,Salina Cruz-La Ventosa,109192.0,5147.0,1663.0,575.0,,8020.0,4406.0,820.0,6606.0,4320.0,186.0,230.0,7633.0,148798.0,114339.0,2238.0,32221.0,148798.0
2025,3,2025-03-01,Chamapa-Lecheria,3191336.0,189240.0,24351.0,1141.0,1.0,113737.0,52517.0,5217.0,69540.0,5678.0,290.0,16.0,9831.0,3662895.0,3380576.0,25493.0,256826.0,3662895.0
2025,3,2025-03-01,Estacion Don-Nogales,810335.0,2816.0,34032.0,32013.0,28.0,42538.0,29950.0,21921.0,336017.0,37206.0,6247.0,881.0,128030.0,1482014.0,813151.0,66073.0,602790.0,1482014.0
2025,3,2025-03-01,Durango-Mazatlan,151884.0,3454.0,9357.0,5054.0,3.0,10343.0,18960.0,3102.0,71116.0,10069.0,2655.0,1802.0,44520.0,332319.0,155338.0,14414.0,162567.0,332319.0
2025,3,2025-03-01,Lagos de Moreno-San Luis Potosi,67463.0,784.0,2284.0,704.0,1.0,7249.0,7567.0,2371.0,57837.0,7282.0,1612.0,353.0,23766.0,179273.0,68247.0,2989.0,108037.0,179273.0
2025,3,2025-03-01,Libramiento Amecameca-Nepantla,279599.0,8873.0,3203.0,318.0,2.0,12806.0,12770.0,1949.0,16100.0,3954.0,193.0,131.0,5715.0,345613.0,288472.0,3523.0,53618.0,345613.0
2025,3,2025-03-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,427190.0,999.0,3088.0,177.0,2.0,4377.0,1866.0,141.0,2064.0,1024.0,51.0,8.0,1226.0,442213.0,428189.0,3267.0,10757.0,442213.0
2025,3,2025-03-01,Libramiento Poniente de Acapulco,23401.0,1059.0,268.0,52.0,1.0,1269.0,1621.0,284.0,669.0,529.0,1.0,1.0,22.0,29177.0,24460.0,321.0,4396.0,29177.0
2025,3,2025-03-01,Puente el Zacatal,63599.0,1928.0,4910.0,1818.0,,9218.0,6682.0,1410.0,23347.0,3060.0,274.0,45.0,12170.0,128461.0,65527.0,6728.0,56206.0,128461.0
2025,3,2025-03-01,Libramiento de Villahermosa,124429.0,5621.0,939.0,356.0,2.0,15779.0,17691.0,3867.0,58731.0,12639.0,988.0,265.0,30836.0,272143.0,130050.0,1297.0,140796.0,272143.0
2025,3,2025-03-01,Libramiento Oriente de Chihuahua,109939.0,563.0,1126.0,3218.0,1.0,9792.0,6902.0,5448.0,78976.0,10567.0,1726.0,196.0,18305.0,246759.0,110502.0,4345.0,131912.0,246759.0
2025,3,2025-03-01,Barranca Larga - Ventanilla,155959.0,5611.0,3581.0,1083.0,1.0,6722.0,4726.0,625.0,1933.0,676.0,22.0,6.0,64.0,181009.0,161570.0,4665.0,14774.0,181009.0
2025,4,2025-04-01,Cuernavaca-Acapulco,2721499.0,130907.0,68605.0,28300.0,31.0,78650.0,59955.0,9214.0,52042.0,18417.0,443.0,139.0,18936.0,3187138.0,2852406.0,96936.0,237796.0,3187138.0
2025,4,2025-04-01,Cordoba-Veracruz,669344.0,28769.0,26473.0,6354.0,4.0,43688.0,49196.0,8301.0,117112.0,25011.0,2528.0,727.0,91480.0,1068987.0,698113.0,32831.0,338043.0,1068987.0
2025,4,2025-04-01,La Tinaja-Cosoleacaque,407593.0,7715.0,31312.0,11624.0,9.0,41606.0,55272.0,12749.0,174962.0,36041.0,4539.0,1753.0,125648.0,910823.0,415308.0,42945.0,452570.0,910823.0
2025,4,2025-04-01,Lib Noreste de Queretaro,219549.0,1739.0,4799.0,2641.0,5.0,34495.0,27932.0,5280.0,203321.0,18898.0,1127.0,85.0,31463.0,551334.0,221288.0,7445.0,322601.0,551334.0
2025,4,2025-04-01,Libramiento Oriente de Saltillo,170283.0,1531.0,3237.0,4335.0,9.0,31193.0,12661.0,2934.0,231063.0,18105.0,1617.0,642.0,27077.0,504687.0,171814.0,7581.0,325292.0,504687.0
2025,4,2025-04-01,La Carbonera-Puerto Mexico,197551.0,1147.0,13595.0,10204.0,2856.0,23106.0,11325.0,5274.0,230498.0,20677.0,2901.0,1592.0,26608.0,547334.0,198698.0,26655.0,321981.0,547334.0
2025,4,2025-04-01,Libramiento Poniente de Tampico,218761.0,11761.0,1811.0,319.0,3.0,15711.0,12567.0,2817.0,36131.0,11957.0,830.0,124.0,24312.0,337104.0,230522.0,2133.0,104449.0,337104.0
2025,4,2025-04-01,Champoton-Campeche,200827.0,6407.0,6584.0,1956.0,,11365.0,8952.0,1778.0,30747.0,3916.0,622.0,79.0,19231.0,292464.0,207234.0,8540.0,76690.0,292464.0
2025,4,2025-04-01,Gomez Palacio-Corralitos,115705.0,1221.0,13748.0,8368.0,5.0,8890.0,11220.0,9044.0,107428.0,22391.0,3039.0,592.0,26523.0,328174.0,116926.0,22121.0,189127.0,328174.0
2025,4,2025-04-01,Torreon-Saltillo,242489.0,3405.0,17537.0,11763.0,2182.0,22969.0,8847.0,7435.0,113163.0,23317.0,3312.0,1272.0,41387.0,499078.0,245894.0,31482.0,221702.0,499078.0
2025,4,2025-04-01,Tihuatlan-Gutierrez Zamora,147934.0,1907.0,4142.0,1352.0,7.0,6749.0,7578.0,1872.0,18505.0,6252.0,358.0,55.0,10964.0,207675.0,149841.0,5501.0,52333.0,207675.0
2025,4,2025-04-01,Agua Dulce-Cardenas,154345.0,1816.0,6347.0,3195.0,2.0,15051.0,15524.0,3600.0,62811.0,9817.0,1247.0,432.0,36636.0,310823.0,156161.0,9544.0,145118.0,310823.0
2025,4,2025-04-01,Las Choapas-Ocozocoautla,240785.0,6235.0,12808.0,3725.0,1.0,26389.0,31569.0,5063.0,64334.0,13244.0,1443.0,862.0,44266.0,450724.0,247020.0,16534.0,187170.0,450724.0
2025,4,2025-04-01,Mexico-Cuernavaca,876548.0,27024.0,21160.0,7344.0,3.0,42049.0,24323.0,2879.0,27880.0,5263.0,558.0,39.0,7804.0,1042874.0,903572.0,28507.0,110795.0,1042874.0
2025,4,2025-04-01,Puente de Ixtla-Iguala,93696.0,1235.0,5102.0,901.0,,6606.0,9128.0,1628.0,4003.0,3377.0,34.0,7.0,1641.0,127358.0,94931.0,6003.0,26424.0,127358.0
2025,4,2025-04-01,La Pera-Cuautla,706681.0,26492.0,23358.0,782.0,4.0,14900.0,7044.0,867.0,8317.0,2147.0,167.0,96.0,3590.0,794445.0,733173.0,24144.0,37128.0,794445.0
2025,4,2025-04-01,Zacapalco-Rancho Viejo,51214.0,3001.0,1813.0,452.0,,1536.0,505.0,206.0,129.0,97.0,,,1.0,58954.0,54215.0,2265.0,2474.0,58954.0
2025,4,2025-04-01,Mexico-Queretaro,2621469.0,25005.0,121737.0,40460.0,37.0,204586.0,173299.0,24913.0,595089.0,51999.0,7305.0,1246.0,130190.0,3997335.0,2646474.0,162234.0,1188627.0,3997335.0
2025,4,2025-04-01,Mexico-Puebla,3382821.0,84550.0,114147.0,28712.0,252.0,170593.0,122605.0,12198.0,252061.0,24298.0,3452.0,1528.0,83242.0,4280459.0,3467371.0,143111.0,669977.0,4280459.0
2025,4,2025-04-01,Queretaro-Irapuato,1525387.0,18094.0,40148.0,15798.0,11.0,138261.0,130982.0,18291.0,391414.0,47820.0,8478.0,1281.0,108893.0,2444858.0,1543481.0,55957.0,845420.0,2444858.0
2025,4,2025-04-01,Puebla-Acatzingo,1148218.0,13088.0,60145.0,9751.0,135.0,63442.0,63833.0,7299.0,121299.0,19197.0,2653.0,877.0,65250.0,1575187.0,1161306.0,70031.0,343850.0,1575187.0
2025,4,2025-04-01,Acatzingo-Cd Mendoza,282582.0,3107.0,15626.0,5466.0,39.0,24079.0,35848.0,4262.0,80880.0,11799.0,1667.0,654.0,51033.0,517042.0,285689.0,21131.0,210222.0,517042.0
2025,4,2025-04-01,Cd Mendoza-Cordoba,,,,,,,,,,,,,,,,,,
2025,4,2025-04-01,Tehuacan-Oaxaca,844296.0,14340.0,48127.0,12475.0,63.0,48298.0,55348.0,5678.0,55464.0,12717.0,1117.0,864.0,28539.0,1127326.0,858636.0,60665.0,208025.0,1127326.0
2025,4,2025-04-01,Tijuana-Ensenada,1527980.0,12565.0,22523.0,1751.0,54.0,26436.0,9756.0,1466.0,65360.0,2727.0,248.0,125.0,12449.0,1683440.0,1540545.0,24328.0,118567.0,1683440.0
2025,4,2025-04-01,Rancho Viejo-Taxco,88443.0,11131.0,2575.0,463.0,,2332.0,402.0,88.0,132.0,106.0,,,,105672.0,99574.0,3038.0,3060.0,105672.0
2025,4,2025-04-01,La Rumorosa-Tecate,252770.0,1434.0,6175.0,2215.0,17.0,10511.0,4498.0,2038.0,45231.0,2293.0,720.0,122.0,10973.0,338997.0,254204.0,8407.0,76386.0,338997.0
2025,4,2025-04-01,Salina Cruz-La Ventosa,143451.0,4722.0,2311.0,817.0,1.0,8081.0,4547.0,809.0,6533.0,3960.0,212.0,271.0,9047.0,184762.0,148173.0,3129.0,33460.0,184762.0
2025,4,2025-04-01,Chamapa-Lecheria,2869559.0,181255.0,22304.0,1088.0,3.0,107237.0,52705.0,4903.0,65375.0,5531.0,234.0,12.0,8912.0,3319118.0,3050814.0,23395.0,244909.0,3319118.0
2025,4,2025-04-01,Estacion Don-Nogales,973427.0,3747.0,36698.0,34947.0,16.0,41407.0,28311.0,21115.0,318821.0,36041.0,5898.0,709.0,124615.0,1625752.0,977174.0,71661.0,576917.0,1625752.0
2025,4,2025-04-01,Durango-Mazatlan,236888.0,20814.0,10216.0,5528.0,2.0,10209.0,15038.0,2386.0,65724.0,8426.0,1815.0,1118.0,38594.0,416758.0,257702.0,15746.0,143310.0,416758.0
2025,4,2025-04-01,Lagos de Moreno-San Luis Potosi,79822.0,1210.0,2671.0,842.0,4.0,7134.0,6800.0,2166.0,55178.0,6892.0,1243.0,288.0,22661.0,186911.0,81032.0,3517.0,102362.0,186911.0
2025,4,2025-04-01,Libramiento Amecameca-Nepantla,307014.0,7648.0,2869.0,239.0,1.0,12305.0,10792.0,2024.0,15105.0,3860.0,121.0,82.0,5716.0,367776.0,314662.0,3109.0,50005.0,367776.0
2025,4,2025-04-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,379999.0,809.0,2402.0,120.0,1.0,4271.0,2004.0,129.0,1933.0,1038.0,45.0,23.0,1101.0,393875.0,380808.0,2523.0,10544.0,393875.0
2025,4,2025-04-01,Libramiento Poniente de Acapulco,83747.0,3125.0,1213.0,304.0,1.0,4027.0,5438.0,960.0,2129.0,1739.0,3.0,5.0,109.0,102800.0,86872.0,1518.0,14410.0,102800.0
2025,4,2025-04-01,Puente el Zacatal,79815.0,1655.0,5058.0,1696.0,,8494.0,5959.0,1204.0,19916.0,2713.0,286.0,55.0,10918.0,137769.0,81470.0,6754.0,49545.0,137769.0
2025,4,2025-04-01,Libramiento de Villahermosa,128817.0,4971.0,1116.0,443.0,,15388.0,17110.0,3668.0,57558.0,12439.0,979.0,248.0,29478.0,272215.0,133788.0,1559.0,136868.0,272215.0
2025,4,2025-04-01,Libramiento Oriente de Chihuahua,124106.0,966.0,1280.0,3655.0,1.0,9543.0,6841.0,5078.0,74826.0,10053.0,1577.0,232.0,17331.0,255489.0,125072.0,4936.0,125481.0,255489.0
2025,4,2025-04-01,Barranca Larga - Ventanilla,223872.0,6803.0,3393.0,973.0,2.0,6742.0,5305.0,697.0,2154.0,843.0,24.0,4.0,111.0,250923.0,230675.0,4368.0,15880.0,250923.0
2025,5,2025-05-01,Cuernavaca-Acapulco,2495627.0,158970.0,74173.0,26738.0,18.0,79175.0,63806.0,9606.0,56125.0,19184.0,489.0,173.0,19932.0,3004016.0,2654597.0,100929.0,248490.0,3004016.0
2025,5,2025-05-01,Cordoba-Veracruz,654681.0,32082.0,28136.0,6037.0,6.0,47295.0,55333.0,9830.0,127839.0,27738.0,2502.0,978.0,96659.0,1089116.0,686763.0,34179.0,368174.0,1089116.0
2025,5,2025-05-01,La Tinaja-Cosoleacaque,364028.0,7505.0,29469.0,9813.0,8.0,45003.0,59713.0,14970.0,195370.0,42718.0,4538.0,2039.0,132337.0,907511.0,371533.0,39290.0,496688.0,907511.0
2025,5,2025-05-01,Lib Noreste de Queretaro,209729.0,1738.0,4372.0,2365.0,11.0,36811.0,31746.0,5746.0,217185.0,19840.0,1182.0,104.0,34036.0,564865.0,211467.0,6748.0,346650.0,564865.0
2025,5,2025-05-01,Libramiento Oriente de Saltillo,141202.0,2151.0,3503.0,4482.0,6.0,29949.0,14697.0,2744.0,238803.0,18594.0,1691.0,667.0,29506.0,487995.0,143353.0,7991.0,336651.0,487995.0
2025,5,2025-05-01,La Carbonera-Puerto Mexico,160508.0,1813.0,12242.0,9592.0,1227.0,25455.0,12878.0,5271.0,247759.0,20982.0,2537.0,1159.0,29204.0,530627.0,162321.0,23061.0,345245.0,530627.0
2025,5,2025-05-01,Libramiento Poniente de Tampico,228783.0,12084.0,1721.0,181.0,9.0,16968.0,12151.0,2694.0,38010.0,12044.0,901.0,146.0,25844.0,351536.0,240867.0,1911.0,108758.0,351536.0
2025,5,2025-05-01,Champoton-Campeche,181965.0,7185.0,4873.0,1100.0,0.0,12580.0,9334.0,1970.0,32750.0,4348.0,644.0,98.0,19842.0,276689.0,189150.0,5973.0,81566.0,276689.0
2025,5,2025-05-01,Gomez Palacio-Corralitos,97313.0,765.0,13602.0,8311.0,7.0,9214.0,11919.0,9644.0,117743.0,26400.0,2746.0,522.0,29021.0,327207.0,98078.0,21920.0,207209.0,327207.0
